tweets,date,user_name,user_screen_name,user_followers,user_friends,user_verified,user_language,retweet_count,favorite_count
"This is the REAL Mini Mike. He admitted, many times, that he is “a fan of Donald Trump. He’s a New York ICON.” Than… https://t.co/xkwifxCosQ",Thu Feb 20 13:27:52 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,18699,67543
"RT @GOPChairwoman: Who is actually delivering for Latinos? @realDonaldTrump.

✅ Record-low unemployment
✅ Record-low poverty rate
✅ Record-…",Thu Feb 20 13:29:51 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @BorisEP: A billionaire is definitely winning this #DemDebate. 

It’s @realDonaldTrump. https://t.co/IhFBqbEiPo",Thu Feb 20 13:30:27 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @PressSec: Arizona is BOOMING thanks to President @realDonaldTrump. Unemployment is falling &amp; labor force participation is rising!

✅239…",Thu Feb 20 13:32:34 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @PressSec: Earlier today, President @realDonaldTrump delivered on his promise to protect the security of our homegrown food supply by si…",Thu Feb 20 13:33:21 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @TeamTrump: President @realDonaldTrump will be taking the stage in Phoenix shortly.

Here are some of the GREAT things he is doing for A…",Thu Feb 20 13:33:33 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @TeamTrump: While Democrats debate how they plan to destroy the country, President @realDonaldTrump is fighting for YOU!

#DemDebate htt…",Thu Feb 20 13:34:01 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
A really great moment! https://t.co/wLGzGi34Rv,Thu Feb 20 13:35:20 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,10147,44216
"RT @WhiteHouse: A Congressional delegation brought water accessibility issues to President @realDonaldTrump's attention—and he said ""Let's…",Thu Feb 20 13:35:57 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @WhiteHouse: ""America is a nation built by farmers."" — President @realDonaldTrump 🇺🇸 https://t.co/P9jpYSdZwf",Thu Feb 20 13:36:15 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @GOPChairwoman: The contrast at the #StateOfTheUnion will be clear:
 
@realDonaldTrump has a booming economy, countless successes like #…",Thu Feb 20 13:37:53 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"RT @ericbolling: While the @dccc tries to figure out what went wrong after having 3 years to prepare for #IowaCaucuses-

The @GOP results:…",Thu Feb 20 13:39:06 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
This makes Mini Mike look good compared to his performance last night. Worst debate performance in history! https://t.co/oUTz9njZPg,Thu Feb 20 14:10:47 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,18789,77828
"RT @realDonaldTrump: This is the REAL Mini Mike. He admitted, many times, that he is “a fan of Donald Trump. He’s a New York ICON.” Thank y…",Thu Feb 20 14:15:33 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
"“They say Roger Stone lied to Congress.” @CNN  OH, I see, but so did Comey (and he also leaked classified informati… https://t.co/ky3XmWyXWZ",Thu Feb 20 15:22:15 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,33232,115078
John Kerry and Senator Chris Murphy grossly violated the Logan Act with respect to Iran. If a Republican did what t… https://t.co/7x1BEtR9ME,Thu Feb 20 15:29:18 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,29585,112501
“I don’t think there’s any chance whatsoever of Senator Sanders defeating President Trump.” Mini Mike Bloomberg. Mi… https://t.co/MPEkB0Appy,Thu Feb 20 17:13:42 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,21115,106927
“The decision not to prosecute Andy McCabe is utterly inexplicable.” @Judgenap  @HARRISFAULKNER @FoxNews,Thu Feb 20 18:18:01 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,16773,61680
“The real winner last night was Donald Trump.” Mini Mike Bloomberg. I agree!,Thu Feb 20 18:24:04 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,15646,83430
RT @WhiteHouse: LIVE: President @realDonaldTrump gives Hope for Prisoners commencement address! https://t.co/h3Jke7zOpV,Thu Feb 20 19:58:54 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,0,0
It was my great honor to deliver the commencement address at the @LVMPD’s Hope for Prisoners Graduation Ceremony to… https://t.co/vqMHZ2tUxf,Thu Feb 20 21:10:09 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,12295,46696
"Could somebody at @foxnews please explain to Trump hater A.B. Stoddard (zero talent!) and @TeamCavuto, that I won e… https://t.co/UGJK5XKebI",Thu Feb 20 21:53:28 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,22489,89264
"Just arrived in Colorado, see everyone soon! https://t.co/53jW6iKIjn",Thu Feb 20 23:32:22 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,11115,52840
"Wow, thank you — on my way!! https://t.co/iGs4UQKLfF",Thu Feb 20 23:35:11 +0000 2020,Donald J. Trump,realDonaldTrump,73120518,47,True,,19570,93318
Congratulations to Eddie DeBartolo Jr. and your wonderful family of friends! https://t.co/IJu93xjiQS,Wed Feb 19 00:13:03 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,10983,50710
"There must be JUSTICE. This can never happen to a President, or our Country, again! https://t.co/5epW4JPYkF",Wed Feb 19 14:23:56 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,17431,58792
"RT @RepLeeZeldin: Angry is a big time understatement. Pelosi, Schiff, and Nadler should be stripped of their gavels and the Dems should be…",Wed Feb 19 14:25:44 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
"RT @RepLeeZeldin: “When law ends, tyranny begins.”

The Trump-Russia collusion hoax was rigged w/gross misconduct!

The targeting of AG Bar…",Wed Feb 19 14:26:06 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
"RT @RepMarkMeadows: A brazen attempt at gaslighting from the media here.

We have a long documented trail and an IG report showing high lev…",Wed Feb 19 14:28:16 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
"RT @RepMarkMeadows: The FBI lied to the FISA Court 17 times, using knowingly false info in FISA applications, concealed exonerating evidenc…",Wed Feb 19 14:28:22 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
"RT @RepLeeZeldin: The more drained out the swamp gets, the more the swamp creatures act out in protest.",Wed Feb 19 14:28:35 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
RT @TomFitton: FISA Fraud of Historic Proportions And DOJ is Complaining About @realDonaldTrump's Tweets? Remarkable.,Wed Feb 19 14:32:45 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
RT @TomFitton: The coup cabal is worried about Barr:... https://t.co/8Fht75xPFu,Wed Feb 19 14:33:01 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
"RT @TomFitton: Meanwhile, Obama gang interfered in Russia election interference investigation to protect Obama's emails while crookedly spy…",Wed Feb 19 14:34:09 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
"RT @JudicialWatch: .@TomFitton: ""[The Deep State] is concerned that AG Barr might do the right thing and they are desperate to do everythin…",Wed Feb 19 14:34:36 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
"RT @TomFitton: Over 11 years ago, FBI interviewed Barack Obama about sale of his Senate seat. There's a  FBI ""302"" report of interview.

Ra…",Wed Feb 19 14:35:00 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
"RT @TomFitton: Breaking: @realDonaldTrump is the President. 

Reagan ordered halt of a criminal grand jury investigation against British Ai…",Wed Feb 19 14:35:40 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
RT @TomFitton: President @realDonaldTrump has a positive constitutional obligation to speak up about DOJ corruption. https://t.co/FMTTT7CsJP,Wed Feb 19 14:36:19 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
"RT @TomFitton: Barr should clean house at DOJ...@realDonalldTrump,was the victim of a seditious conspiracy out of DOJ/FBI, etc. President T…",Wed Feb 19 14:36:35 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
Kerry &amp; Murphy illegally violated the Logan Act. This is why Iran is not making a deal. Must be dealt with strongly! https://t.co/RpTW9c09ZY,Wed Feb 19 14:45:38 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,21396,59623
RT @TomFitton: Speaking of the Logan Act....,Wed Feb 19 14:46:53 +0000 2020,Donald J. Trump,realDonaldTrump,73120502,47,True,,0,0
